"tfs","CN_BT_A","CN_AT_A","CN_BT_B","CN_AT_B","CN_BT_C","CN_AT_C","CN_BT_D","CN_AT_D","CN_BT_E","CN_AT_E","CN_BT_F","CN_AT_F","CN_BT_G","CN_AT_G"
"AHR",0.101688495449688,3.3703867609914,0.0920017105487658,1.9500280166148,0.471212339103867,2.30498955966852,0.191944506019325,1.58811581363596,0.168397263568598,1.29074504393253,-4.12955449410059,-4.55411446372053,-2.01239725008453,-1.16213482591329
"AR",0.901622741187058,1.95854523634648,-0.263630492754311,0.311701202442826,-0.859293587144066,2.17141464328482,-1.34145598128006,-0.107871686304264,0.754658666690718,3.08463960663695,-2.25527483012324,-0.694300994640054,-4.06899000009999,-0.674305400514374
"ARID1A",0.647531379793809,-0.981510111857397,-0.482360373180079,1.88275514736353,0.584229936121915,2.80816807357808,0.506629783960648,0.181897847613194,0.40835347292647,-0.283778535317746,-1.75289607596293,-2.90018388855746,0.118289443761172,-0.00233585125401874
"ARID1B",-0.829389020470853,-0.82038590722995,0.467948206254842,3.60462112355489,3.30821984461618,1.5101138463332,2.9478630391278,-1.21556421696949,-2.14906106026631,-0.820897691758865,-0.774001399808517,-2.86006841842168,0.581334226368245,-1.26887357673394
"ARID2",-1.62237383700904,1.983208182686,-1.20502606464716,2.59674595080334,2.03428640331421,0.00201759004784885,3.74602669092294,2.21203461952592,-1.22561249449648,-0.0566619264638979,-4.17904729120569,-3.57863556058811,0.104856280892608,-1.07595983752358
"ARID3A",2.45003881223289,4.14612875510943,-1.96582865533037,-0.51163412521082,-2.88176806576331,2.03836023499457,1.09312274193925,0.188734721067796,0.585780512801062,1.64562624509249,-3.06503964205124,-2.44871574606121,-2.78462907299869,1.15417641882599
"ARNT",-0.38563591817477,0.807289653126601,2.79303692829937,3.82637008354442,3.38899526963358,1.44986726740326,2.27090825170838,-1.01376431767757,-0.724506904848716,-0.738636311963536,-2.83434973841298,-4.01369490083127,-0.181380341426241,-2.90809560494529
"ARNTL",-2.16027280741389,0.949941555831183,-1.71024374605195,1.02428415848146,-0.835665280635334,2.88106944536998,-0.405866628921081,-1.22685047666831,-1.10067162837218,0.877313884598907,-1.49269029785564,0.570799612137465,-1.0637050984134,4.28510402537074
"ASCL1",3.61102944681926,2.70354388552159,-1.67439345384347,-1.37465837122395,-2.01035267019264,0.0288037004038843,0.492995205274189,-0.146132471653745,0.511737839847522,-0.953582806050578,-0.803502825173228,-0.765660207129616,0.464180267983994,0.416672371772817
"ATF1",0.787705639707135,1.49431598294912,-0.703936929354561,0.0548673987384948,-0.414937803391754,-0.685037176401707,-0.0542866971538012,-0.741285398355129,0.433436940281232,0.561945212640483,-0.71413463743704,-1.52289966652052,-0.240205383461368,1.47829499764947
"ATF2",-1.19303881136522,1.09923964215325,-0.826612348296126,0.778348172288019,0.231155869652948,3.66538462924802,-0.524968197439938,-1.25588204563264,-0.0934097464871968,0.934002418603097,-0.79415242204773,1.19649870362068,-4.12189365918785,0.437514593123676
"ATF3",-1.01041006722327,-3.48499788226808,4.12031141662694,1.04780814685257,3.16927765992796,-2.29072527694686,2.35676756930876,-0.848598472560999,-2.00411670313145,-3.81417683121425,3.56322658337414,1.29346198622227,3.23100429531126,-4.05489441012969
"ATF4",0.572963425486377,2.93352180096318,-1.89791528383267,-0.541646777943945,-1.45269614637839,1.91801172949929,-0.184318737768901,0.605922322267352,-0.570002570244143,1.94663897318819,-1.47363268275052,-0.939069460851856,-2.20880206549912,-0.389691037275867
"ATF6",-2.80470740007404,1.54670801624059,-1.87840892510036,-0.904900783674992,-0.305192055284293,2.74006134789766,-0.571390030509565,5.11762911867173,-0.398432043999326,1.57858299241981,-2.32757315484006,-1.40515993290129,-2.44099507999209,0.103976073651888
"ATF7",-0.993731154057107,-2.35057356160755,0.446284331996901,1.18227629091138,0.821426336562666,2.18390956779149,2.42518142557927,-1.55776667666412,0.457257237642183,-0.89825880508578,0.675116361941878,0.00352574275217334,0.167899691178555,-0.461327022679307
"BACH1",-0.842924663371662,1.45974848708757,-1.52167323969359,0.415722468276681,-0.330429158111267,0.709823073623348,-1.91350712667811,1.30301176554243,1.13532390351118,1.6567325955709,-2.00616989251871,-1.24302510688821,0.324718974108242,0.224755693168682
"BACH2",0.196962486942523,3.43930594440869,-2.87383098552024,-0.442289583623035,-1.2149793344735,1.08448349312767,-1.25306658457876,2.58215179103386,1.02165131677626,3.77936100565603,-3.22160002612439,-1.45177584135371,-3.00276993686737,-0.763375377786024
"BATF",1.63445294314418,2.87525066941207,-0.377704625155314,-0.364032223368173,0.94334077861221,-0.51810090654522,-0.0675332220054567,1.14231584742917,0.150380395416851,0.835449860688158,-2.74513182224225,-3.42752350007886,-0.906479518573812,-0.330589027977701
"BCL11A",-0.074132297812794,1.49486164338436,-0.51276396515726,1.04293136302698,0.425939787476209,2.32459440856056,1.44153347194096,0.134223472811609,-1.84445458050104,-0.333927393040693,-0.65124473993379,-1.71263369671685,-0.73957025121392,-0.724729662622451
"BCL3",2.56687910057848,7.20101900989347,-6.92484929751273,-2.94927356276398,-5.66894532198126,1.13121472688314,-3.81439507381431,1.867199834129,3.85490227873591,7.02828939311147,-4.28740778553988,-0.709340245896945,-5.25770306348035,3.83907862037769
"BCL6",-2.0770261997635,-3.68847751734023,1.59969976140578,0.0554446688879991,1.61980558591424,-1.57561505451614,-0.501904533534254,0.442572144479952,-0.542176375409028,-1.63036545374671,3.08415135337855,1.06358954790744,3.31850725902548,-0.992080653119
"BHLHE22",-2.3416591047911,-1.2079777700949,0.412527931901918,0.83744938738478,-0.859003746278957,-2.59086192027476,-0.179970408523378,1.41489100626356,-0.837245378784935,0.565778202364922,-0.0953076370861843,3.02683269255234,0.225926048865444,0.809929304233782
"BHLHE40",-1.14087578686354,-4.48840267177667,5.27039059276489,0.958380717495373,4.44170688599464,-1.3176472750837,1.89163687978439,-2.05447760501128,-1.76202026198901,-4.52823193214752,4.27939501001302,0.172409943151429,3.53889058770415,-3.22446649258999
"CDX2",0.600983310911607,0.376582976703291,0.292104349149284,1.3512257387418,1.52980286687951,-0.351053591211918,-1.51021014351255,-1.36440520891321,0.95547396880172,1.86735282114853,-1.27070572100674,-2.15747053382527,1.00856112211668,-0.488297833298321
"CEBPA",2.55348101532482,3.37087646793674,-1.64349673362206,-1.35631810950392,-0.919935169413874,0.305789105555025,-0.789324875222634,0.216910519987926,2.23823532712282,2.08140865982974,0.272298052029806,-2.41157822538519,-4.58746419394798,-0.536250476963626
"CEBPB",0.0258462739882556,2.97682352213339,-2.20011664865386,-1.51053964786632,-0.93368816531901,1.25139741995994,-1.51971282198457,1.49156807610606,0.900471451459571,2.40429354668154,-0.382942942956346,-1.2157241108839,-3.60022478406173,0.246103139345047
"CEBPD",0.023483117169813,1.44331842931244,-1.36550010335072,-1.25192534972676,-0.783239505380431,0.534449839914293,-1.37347962045567,-1.14203918295892,1.28537047588821,1.95760411754112,0.2715655841749,0.459709852530206,-1.3767343500084,1.06655195969635
"CEBPG",0.0164852903601165,1.14671453027067,0.837514419062683,1.1141058287093,1.83169193971774,0.819745582950064,0.104470431513505,1.81877107525949,-0.683200083711522,1.16997512664065,-2.82906628003114,-2.83246393905728,-1.25125488563133,-1.93774245848172
"CLOCK",0.583477659018192,1.57635611491372,-2.01613458629442,-0.204758918934587,-0.354661714140383,4.32362352479228,0.0716815595634796,-0.836836095372349,0.652246492119103,0.836259475945029,-2.02449054303894,-2.15401888514467,-2.10772139192922,1.87869606887166
"CREB1",-1.08983591759936,1.14898775972885,-1.21585015245677,0.957035447419145,0.316031081798632,1.93863833637051,-0.185723081964074,-0.725706851641335,0.311769020555021,0.283189855961523,-1.69781565001624,0.536198864500242,-1.78573682170729,0.863733960450414
"CREB3",0.951133424731298,1.06841409187506,-1.02263695722845,-2.25449341497767,-0.0907221517629854,0.790633115495389,-2.69274686366964,0.980511365148782,1.98142563423237,2.75714841816704,-0.898606403741072,-0.0909583293090057,-2.44087544119362,-0.269526498400727
"CREB3L1",-0.523401019749988,0.824517944425331,-2.11673310901199,-1.93167791513302,-1.16022541472984,0.494739364486218,0.47515204716128,1.24201344139611,1.19373150884613,2.62065701348858,-1.17264435452933,-0.903364046334244,-0.06393557125072,0.182345661657636
"CREM",-0.958254271729832,1.20063394565368,-2.17196411527804,-0.45008661066898,-0.663021239822673,1.81974673908239,-1.42624069675351,1.169449745751,2.19489110223302,2.98246480078434,-1.96940318901627,-1.42586925899614,-2.1998187220186,1.83478766445482
"CTCF",0.32747541523787,-0.731571998751067,1.30401544335961,0.0205192537298184,1.19849768521091,1.27549736098593,0.614608066597717,-1.56745168890972,1.80360012877851,-0.603722767693015,0.413489049954338,-1.03372091303068,0.477633299245796,-2.10367752539611
"CTCFL",2.29933946624124,3.10338978185894,-3.25521611864921,-4.14403743099484,-4.42066046468104,0.831758268632343,1.47852971291915,-1.65613915640046,3.23062157828681,2.27709271457513,0.167927035054619,-0.258763128230595,-1.42969645328483,1.69111883154105
"CUX1",1.06637944610686,1.61976987141807,-1.37076820716021,-1.33725015163166,-1.75253604219183,2.1546701953584,-1.16623109193764,0.27332316721685,0.161615823624495,1.25263332818199,-0.336858389912126,0.108078487675768,-2.8981390369675,1.41934600121818
"DNMT3B",1.66041197586738,-0.19987610833675,-1.84435221122272,-1.69222168808606,-0.32414187396606,0.908105235534933,1.0902839458179,-2.59446629833963,-0.219375498533122,-0.0704478666257848,0.806818325014304,1.92396799067443,0.16446972036988,0.672640638059344
"DUX4",-2.25510337570933,-1.22285743079872,1.63402698610971,2.53138216234833,3.2535843093607,0.103140710251686,2.01290164628925,-0.988002899671006,-0.403501815207002,-0.13294606294086,-2.4106052214087,-2.0391558812647,0.792275815647026,0.183848818476077
"E2F1",-0.482334231613257,1.12354675986497,0.562006001874826,2.33721165620203,1.89210298724727,1.64297643115387,0.42497338953043,-0.373487828748131,-0.713081269643923,-0.116630195938939,-2.27196326367305,-3.0610928139142,-1.13338719621695,0.550092640208137
"E2F2",-0.744963225091326,0.20059095822128,1.10554195073729,0.372554750844825,0.584445022057125,0.968208689524074,-0.539430419075375,-0.820284074080525,-0.678802716982408,-0.903094701107864,1.13769936185595,-0.797221448083129,0.0303330972093935,0.720477030941697
"E2F3",-0.543550728734403,0.979280038083082,0.458053557025757,0.6025803075181,-0.394217611904667,1.13495176352738,-0.796080432563535,-0.569149065821633,0.17378119047096,-0.103748309940539,0.194687234961992,-0.806745808184351,-0.654902376569275,0.817854139750694
"E2F4",-2.52240870063731,1.20024152885307,-1.08757378479986,0.0828804819634374,0.574152692103087,1.5387608492559,-1.74543874076047,-0.462329909037169,0.780082454905518,3.70787444625303,-0.719322851884634,0.478443112072601,-3.10070310794543,1.24466800921809
"E2F5",1.65247943345936,1.60054808366415,-1.91174907274828,0.197839083615631,-1.02434999226366,0.819465418575455,-1.13527889500143,-0.0953771798506223,0.889619859248793,2.68811405379114,-1.68311288837071,-0.0829138077289362,-1.73112837743871,-0.720034315679377
"E2F6",-0.742709086261308,-2.50735294124781,4.29040228463349,3.50891519719799,3.72358763932208,-0.172549770153177,1.06930724673125,-1.35398918935011,-3.15901074519755,-3.49801294703544,0.0667672809700061,0.894026844317767,1.65104880121925,-2.67609014040194
"E2F7",-1.75875790125786,0.597490867578848,-1.59280478072895,-0.295433456110794,-0.260864376754159,2.72534856321183,-0.965798429294807,0.215956713327087,1.02565214690764,1.75161331532911,-0.253653051738465,-0.845404875073443,-2.20418445409167,1.47744027392815
"EBF1",1.0249444786212,2.29449108047722,-0.917478926048345,-0.636109794821415,-0.68627994505807,4.00879290618956,1.40313306252497,0.10848439312908,1.17081500519898,0.866920172125932,-1.52746499603133,-3.16301178779314,-2.31479923315676,-1.44766106719315
"EGR1",2.65418028121968,4.440343792934,-2.41704876413084,-0.693202339875752,-2.58160995703293,1.03000466498844,-2.85561056177807,1.47295253725788,3.2256615557304,3.23035926678099,-2.41366089750762,-2.1365547396002,-4.11137244573715,-0.139610001801759
"EHF",-0.133051690567406,-0.493436084691285,-0.427143246868778,-0.632967693834104,0.850185830596756,0.0472050936922359,-0.0493493620966421,0.506037185575746,-0.126960158649488,-0.548368162958623,-0.549139237449282,-0.457266512815092,-0.0376471940058007,1.5887117088823
"ELF1",0.294250136386503,4.06324004615844,-2.58216771070012,0.216369873423986,-1.62566394317542,0.932412130849081,1.3179274468017,2.03586757574938,0.227099148298534,3.32451872601516,-4.0623898100365,-3.27428382038967,-2.29104525081411,-0.26038780386969
"ELF3",-0.516704325240432,1.39780243536519,-0.257120949671883,0.792993311690493,0.626447594117253,-0.118789153132019,-0.243724185949463,-0.0980599910306935,-1.17530784385089,0.679238413209272,-0.607958898886146,-0.678079636287745,0.467844341834973,-1.06609080589683
"ELF5",-1.25718295418711,-1.18581978395124,2.38075341065649,1.23195144263653,1.92320733131863,1.17255871634443,0.118702188881257,-1.25670861081937,-1.63973616700407,-0.562930699519912,-0.568594619961715,0.712485642217358,0.156213180658041,0.252552111652429
"ELK1",-0.691053797375525,0.470429267119586,-0.595218829525064,-0.113596189121349,-0.190194556435188,3.79910467986364,-0.553630202145198,-1.56457516711527,0.309150634393997,0.675123398008007,-1.50275267267449,0.397348297244012,-2.33085226919504,2.25574273265258
"ELK4",-1.40450485409577,1.8202926193457,-2.02857582680142,0.518308004320345,-0.729743067281616,0.829186631004679,-1.18195792385164,1.52864997595008,1.72393737030039,2.49919113776733,-2.90362589709665,-1.21713407280099,-3.49445973424118,2.45824516416708
"EOMES",0.612565983906636,0.447736803532792,1.71709180834241,2.35555033973286,2.26970255778918,1.41540141951286,-0.381296841632746,-1.06657165943731,-0.694116177655004,-1.30188448783537,-1.91543626402252,-2.58449767852231,1.6926291095798,-1.32094955442972
"EPAS1",0.556919654499986,1.44001394205925,-1.57722669665332,-0.580073698353598,-1.63687638427695,-0.242571291603426,-0.416935118532233,0.626671417412779,1.74786986973914,1.35023852424443,-1.55690666025761,0.409453974562145,-1.76990662999293,0.858875303416898
"ERG",-0.991309425370395,-0.00605880843565453,0.265852420315323,-0.706396122517563,-0.798474896071938,1.79327533209038,-0.38662915671962,-1.04314391146636,3.02268583543472,1.25285899679515,0.521940211160046,-1.02488597578834,-0.0434754975489433,-1.47544881022114
"ESR1",-0.0558598471734589,2.36053901811088,-0.00659612889815385,1.49402320194976,-0.822481266390733,0.240209005455187,-0.261627495967375,1.33698847406058,1.78573033542541,2.79936341361429,-1.68923041885959,-2.98184377850428,-4.64215979787129,-0.526181301361623
"ESR2",-1.41543217023423,1.06864324293659,0.446018177877071,0.416653530405626,-1.347768430322,0.195032219609183,-0.0841125272358329,0.393818996757544,0.0710343672205617,0.933290522463397,0.4785133381363,-0.256095015804846,-1.36633439740816,-0.216785997612172
"ESRRA",-1.79638534400899,-0.28545084071938,0.473162214881662,-0.0911452794928956,-1.46285548476965,1.0715540948409,-1.86844135732536,-0.255627279230437,1.32861212603585,2.11385658473657,1.20693148312649,2.08604199295042,-0.491888172386256,-1.73806773834742
"ETS1",0.534372563588799,4.06756821011576,-3.56081631135103,-1.788254027669,-0.518430363331045,2.47615803176128,0.274385004947016,1.94728800174111,1.87647186205631,2.15607883451451,-1.60262780083682,-2.16132044577554,-3.47518796891259,-2.35441289091589
"ETS2",0.97498592936405,2.74470668559559,-1.22017956865205,0.561945540568786,-0.904789864008231,1.68053556451625,0.139379631563262,0.729175619389556,0.398536045304809,1.79787308100961,-2.13203110905883,-3.14682013546676,-2.13252643484884,-0.32260151671411
"ETV1",-0.818177157861776,-1.21595608647202,0.0436548686313808,0.60856649288975,1.08355203489761,2.95384831795992,2.23070924386538,-0.405590372595724,1.1507893699444,-0.054687270966316,-1.55922009068893,-1.40231372428475,-0.757316080882109,-0.124603930636614
"ETV4",0.0962040347440237,2.02831648824524,0.355180382305535,-0.70303429072274,0.822042754449583,1.88372114057658,-0.586654042331632,0.601424510374148,2.41076562518687,1.48338365826308,-1.83931176270617,-4.23671671231464,-1.44134421080685,-1.26540292348017
"FLI1",0.458848408949898,0.858786421555554,0.0532435947330106,2.12790072656998,0.29852704022171,1.38487138290899,-0.530144750709963,-0.130851113858353,0.399359159294331,1.36888140991079,-3.14391166946346,-0.300049856296917,-2.79460186845691,-0.911443992253891
"FOS",0.727887855085696,2.87762533739598,-1.32667376834852,-1.09422677522957,-1.26936101445685,-0.141102076886901,-0.773717377306518,1.80781835070449,2.03499286136384,1.07645517385504,-1.07499533797659,-2.17045665844188,-1.29290740495293,-0.378444108828549
"FOSL1",1.10748201592632,0.573739127590167,0.358306863005403,0.00658496282584164,-1.43026169890996,-0.638781136251915,-2.08067750579244,-0.0482321208576035,0.537299564935887,0.970591432727103,0.482135666297308,-1.33162435434732,-0.376980757980843,1.82796887970335
"FOSL2",0.636907237951767,1.90300105636309,0.177422036406329,-0.381980285984958,-2.34594491926514,-0.213580993298669,-0.167190129023321,0.997789383172534,0.57846458614608,0.790887077560696,0.091145579381505,-1.447075625621,-1.32540858241753,0.497270828911614
"FOXA1",-0.205396958581673,-0.148848135469429,0.902688237575528,0.584376922144632,-0.230191320398758,0.912104766501941,-0.116664904165362,1.41728677481531,-0.035983275272914,0.126650933224877,-0.87759855045616,-0.200069905496767,-2.54499750158001,-0.372280790540835
"FOXA2",-0.538205481720575,-0.106047801712229,0.140851589919281,-0.231478406441742,0.631007729799874,0.250089763455612,-0.908420425440483,1.97903373224523,-0.938686310162551,-0.483331620963045,0.471229110542967,0.64325958132191,-1.09765180163097,-1.24224610036874
"FOXJ2",-1.29705733157681,-0.464342257077466,0.839470871405107,2.86096464155688,1.93792302423687,0.382295509774075,1.04789957647097,-2.54143940633987,-1.61859485552903,-0.386070184633548,-1.46654257682339,0.0617410291778386,-1.38954559765731,2.41292064947971
"FOXK2",0.622134119469066,3.46591519170562,-3.16688749898716,-0.928187962821151,-1.29964184071358,1.58783784133666,0.530903930909108,2.17767482200594,1.15601984163149,2.62587673809581,-3.31403673745048,-2.6439491653094,-2.5492991018815,0.772879654168394
"FOXL2",-1.85040790891397,3.34663994919118,-2.4990870917144,0.460766414507891,-0.54121152328485,1.76320545573362,-1.32424146583488,0.0430450810367255,-1.07668042334718,2.09312305931088,-1.89734449756153,-0.200088799380784,-2.03723844271151,2.71829761755454
"FOXM1",0.852537610651575,1.51719522178125,-0.424621623575623,-1.23573811569516,-0.84454438214474,1.18398041860186,0.324211485711119,-0.50477709321628,2.67203194940073,2.12650222567485,-0.391786858192012,-2.00930493358733,-1.58326639992968,-1.72247917348816
"FOXO1",0.0149516629567715,0.449672309626898,0.0811411996631051,0.806568590578577,1.30646032451151,0.255724664312566,-0.826782255507999,-0.572587159437575,-0.671866721992602,-0.745558879673615,-2.09419348200249,0.397032664794886,-0.091973039613555,1.49509765755172
"FOXO3",0.498886736367848,2.09442899090683,0.973702956852707,3.01033539367717,1.21513338465622,1.52693565492952,-0.836589203656907,-2.21737461453491,-1.37887594103352,0.484680852765378,-2.41713915763127,-0.614391290475364,-1.93491920820553,0.435366756270939
"FOXO4",0.368121569281407,1.91796150243893,0.929881186296002,1.67130369803333,-0.0833177053579586,-0.241568678692499,-1.41977504101894,-1.39106489916353,-0.440242813336801,0.937649876237868,-1.9702850449042,0.162892476914192,-1.87445398479384,1.47194853310456
"FOXP1",2.86540731772735,0.73889523199653,-3.43229596831529,-5.84888864375982,-6.04065136204238,-2.08234206377203,-3.92744308540737,2.17990325800262,1.68697092260292,1.18321092595058,3.07244049701089,6.23644816000886,-1.77682289860847,2.59462192836355
"FOXP2",-0.905940564012245,-1.39757587599628,0.633115061575514,0.188049077958319,-0.964531061899273,-1.66358505782151,0.0384745105210961,2.04736985673163,-0.257963883162605,0.149662495466497,0.408706056447452,0.13664829827481,1.37453365875083,-0.376810237540563
"GABPA",0.184936076254892,1.63640079608316,0.0172109745185385,1.30798914750762,2.28310867226957,-0.549502479685308,2.5855605281467,0.122981794498139,-0.614273973129993,1.33406667234812,-3.77875780626986,-3.27007647575926,-0.891908640660797,-0.449482418194687
"GATA1",-1.20191589567877,-1.25247957788948,0.457754391153709,-1.16504621215713,1.68216138530951,0.462142481082934,0.792699646326325,0.470102211576601,0.130195688264034,-0.232446502098937,-0.832735590411554,0.0232056193855768,1.17154206632464,-0.829615266827577
"GATA2",1.311695608225,1.06486583425417,-0.841290384544787,-0.41614885937558,-1.30007497915042,1.76006032674399,-0.201058572760649,-0.0973886628160207,1.42766057055245,0.545072064390186,-1.25315609776879,0.264867379179048,-1.63597084005256,-0.773112825181487
"GATA3",0.496955766829676,-0.234576573731894,2.41463064286607,3.31381524496825,2.89663291151629,0.656681086271244,1.98918748172915,-0.212393018190032,-0.467423576571999,-1.43685755327788,-1.75265128166004,-2.96929045857805,-1.21928649793456,-2.72744370889947
"GATA4",-0.339964902646438,-0.922144646284908,-0.681436414212165,-0.42597654171955,-0.732996995627913,-0.097524176366693,-0.0222427872985836,1.55341543233188,-0.948091561888192,-1.09792781698779,0.0931227596941901,-0.615989408119161,0.949798841243437,2.78922797837082
"GATA6",0.299159142056709,1.75338155283216,-1.13819099928829,0.024347101419416,1.94607049846947,2.10165926339289,0.299254774398523,-0.430549650733637,-0.693847621869619,-0.413952504505494,-2.56174691829669,-2.34710838465657,0.297584438066791,0.752383738176043
"GATAD1",-0.839150539480405,-0.412386084464534,0.138188263189696,0.208840004177182,1.2878361675838,0.745281872628951,2.1650970677178,-2.68392393964374,-0.933093339293671,-0.944933782933987,-0.44194354094256,0.25737641359344,1.36796683477953,1.45642011103533
"GFI1B",-2.36087831896127,0.456949634365247,-0.65617241690681,0.0229598797722896,0.887210101285639,1.99970899018396,0.276644857076318,0.613310892822803,1.13200816383685,0.975026859403962,0.0640725279613025,-2.63149178691898,0.506834287636671,-1.38160155922965
"GLI2",0.124758485857317,-2.01817769521139,0.653642790575964,-0.32818433956499,0.850916461047694,0.13256059207002,1.32280152461954,-2.34311191027952,-0.339781716546351,-1.12012175871724,1.99612221969339,0.297207991034412,0.702936307999393,1.38617660954673
"GRHL2",-0.421657347218652,2.34977817645912,-1.15871706571566,-0.995417245116626,1.25557127234464,2.48706918590623,-1.06185612146397,0.547215882854669,-0.478933780892745,0.0118048661325079,-1.15253998816711,-1.43310168253038,0.0380291732443318,-0.477694865394603
"HBP1",1.8875127551578,0.40451130246439,-1.08473566566176,-3.00839435996196,-3.43179401714192,-1.24940145203979,-0.983916150863798,1.36605809791278,0.5574125467344,0.965388467909563,1.41209566464862,1.59974377868253,0.639008983805409,-0.389627565088971
"HHEX",-0.225785607161454,0.367463062353697,-0.498819658165955,0.540179781130262,-0.162080284377394,-0.282437782407867,0.293267550477144,-0.343540336826224,-0.76246477156218,0.734492372598537,0.328849340476333,0.863291301380276,-0.689479796547498,-0.422960466539859
"HIF1A",-0.493471627818572,4.05647591936941,-1.74989675802503,0.278337442121093,-1.51801850930334,1.88116509642784,-2.98509349779504,1.11371828722832,1.97388850941066,4.01694954384264,-2.21923776924955,-1.33076927358493,-3.9131457410128,-0.62821660785525
"HINFP",0.895966649398113,1.39444317527568,-0.341362095305718,-1.17210830110257,-0.654607891753525,-1.78328831614321,0.769154262290595,1.88842671791828,1.21019540892689,1.82783363580168,-1.58865029697249,-1.71853833390579,-0.661634340605298,-0.786085074432009
"HMBOX1",-0.203589652751185,-1.7873009443061,-0.0357477981877357,-2.38111883963983,-1.6438856197865,-1.57221392940611,-1.73966819568962,0.0694407227116302,3.11793617447898,0.249262386956544,1.89447414364976,2.40189507064587,0.862783155802683,0.141476750001472
"HNF1A",0.603573414519717,-0.687690734469681,1.333696747827,2.47297153737006,0.384001001651586,-2.894488580571,-1.64614503470695,-1.2283312940969,2.37200064276008,2.28266182890754,0.1042916928209,-1.04547426572759,2.33936148025442,-2.79043598777335
"HNF1B",-1.16540292198539,-1.19650097486838,2.72490267598898,1.94624705370155,3.66480704746497,1.51405266511289,0.778275885477666,-2.49316330014711,-1.94347749705809,-0.508816945652263,-0.571592906221878,-0.218827625243803,-0.247741686715999,-1.09067946587303
